Compound,CAS,log_AC10,log_AC50,Slope,Top_curve,Endpoints,Viability
"1,1,3-Trimethyl-2-thiourea",2489-77-2,0.590320801339244,1.00309527689345,4.82633116152045,56.1079364628405,TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Aldoxycarb,1646-88-4,0.292600084640911,0.769081433617368,2.00268596344675,31.9850097846869,ACEA_AR_antagonist_AUC_viability,TRUE
Carbaryl,63-25-2,0.604679749811005,1.27707786518996,1,93.8302134165319,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|SH-S5Y5 viability,TRUE
Methiocarb,2032-65-7,0.677039865571385,1.26708950312611,1,0.737056113806351,BSK_3C_Proliferation_down|BSK_3C_SRB_down|BSK_CASM3C_Proliferation_down|BSK_CASM3C_SRB_down|SH-S5Y5 viability,TRUE
N-Methyl-4-nitroaniline,100-15-2,1.12048840636623,1.592408372817,2.15591540938397,57.7500056526747,TOX21_CAR_Antagonist_viability|TOX21_CASP3_CHO_viability|TOX21_CASP3_HEPG2_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_PGC_ERR_viability|TOX21_SSH_3T3_GLI3_Agonist_viability,TRUE
Olanzapine,132539-06-1,0.293248223272005,1.10674578585316,1.29224727323008,70.0821412032814,TOX21_AhR_LUC_Agonist_viability|TOX21_Aromatase_Inhibition_viability|TOX21_CAR_Agonist_viabillity|TOX21_CASP3_CHO_viability|TOX21_ERR_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability|TOX21_PXR_viability|TOX21_TR_LUC_GH3_Antagonist_viability,TRUE
Oxamyl,23135-22-0,2.02605912553385,2.65704304618129,1.52779131385143,26.9804557133798,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn,TRUE
Azoxystrobin,131860-33-8,0.251948938390343,0.930778957761782,1.25449298453634,1.99697852272714,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|BSK_3C_SRB_down|BSK_CASM3C_Proliferation_down|BSK_LPS_SRB_down|BSK_SAg_PBMCCytotoxicity_up|TOX21_CAR_Agonist_viabillity|TOX21_CASP3_CHO_viability|TOX21_H2AX_HTRF_CHO_viability|TOX21_PXR_viability|SH-S5Y5 viability,TRUE
CP-607366,289716-94-5,1.12831213454822,1.64419329564115,1.7041777306984,52.9127116254424,APR_HepG2_NuclearSize_24h_dn|TOX21_AR_BLA_Antagonist_viability|TOX21_ERb_BLA_Agonist_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_RT_HEK293_GLO_00hr_viability|TOX21_RT_HEK293_GLO_24hr_viability,TRUE
Dimethyl isophthalate,1459-93-4,0.458561013517332,0.732085134948781,4.14040698468665,46.7853930940833,TOX21_RT_HEK293_FLO_24hr_viability|TOX21_RT_HEPG2_FLO_00hr_ctrl_viability,TRUE
Dimethyl terephthalate,120-61-6,1.26498383832937,1.57355985940481,4.77877502302675,-176.341093947645,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_32hr_viability,TRUE
Doramectin,117704-25-3,0.613048309084639,0.769849111294543,5.44566025393281,98.7485830823759,TOX21_p53_BLA_p1_viability|TOX21_p53_BLA_p2_viability|TOX21_p53_BLA_p4_viability|TOX21_p53_BLA_p5_viability,TRUE
Fluoxastrobin,361377-29-9,-0.0423996276050105,0.986597233714264,0.996686728101972,38.9442451684304,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_72h_up|BSK_CASM3C_Proliferation_down|NCCT_MITO_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CAR_Agonist_viabillity|TOX21_CASP3_CHO_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability|TOX21_PXR_viability,TRUE
Fluoxetine,54910-89-3,0.577317064531445,1.14384313901468,1.85015537824438,77.455798162984,TOX21_ERb_BLA_Agonist_viability|TOX21_PR_BLA_Agonist_viability,TRUE
Haloxyfop-methyl,69806-40-2,-4.25917834388282,-2.78201853677162,0.645998154597424,-8.20014729122679,TOX21_RT_HEK293_GLO_08hr_viability,TRUE
Maprotiline,10262-69-8,0.51881841236737,1.45993417957302,1.01394806323631,41.9518649006334,TOX21_PR_BLA_Agonist_viability,TRUE
Methyl 3-methylorsellinate,4707-47-5,-0.207621071962527,0.829987084601109,0.919655944686863,50.594803304085,ACEA_AR_antagonist_AUC_viability,TRUE
Methylparaben,99-76-3,0.350568373460246,1.08654479376453,1.2965666876186,41.7284515726495,ACEA_AR_antagonist_AUC_viability,TRUE
Picoxystrobin,117428-22-5,-0.0223012805988341,0.7486740107687,1.1120750621068,49.3902973862042,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|BSK_hDFCGF_SRB_down|TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CAR_Antagonist_viability|TOX21_CASP3_CHO_viability|TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability|TOX21_PXR_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Rifabutin,72559-06-9,0.900977678959393,1.49757397485505,1.52018460681924,84.3614828140394,TOX21_AhR_LUC_Agonist_viability|TOX21_Aromatase_Inhibition_viability|TOX21_CAR_Agonist_viabillity|TOX21_CASP3_HEPG2_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability|TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability|TOX21_PGC_ERR_viability|TOX21_PXR_viability|TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability|TOX21_p53_BLA_p3_viability,TRUE
Rifampicin,13292-46-1,0.502209486417425,1.27374545958788,1.18475497751697,83.3506644931485,APR_HepG2_CellLoss_72h_dn|BSK_CASM3C_Proliferation_down|TOX21_AhR_LUC_Agonist_viability|TOX21_CASP3_CHO_viability|TOX21_CASP3_HEPG2_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_PGC_ERR_viability|TOX21_PXR_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_GLO_08hr_ctrl_viability|TOX21_RT_HEPG2_GLO_16hr_ctrl_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability,TRUE
Thiazopyr,117718-60-2,1.28243908123818,1.78950820320262,1.8295236759746,1.20931945176713,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_72h_up|BSK_SAg_PBMCCytotoxicity_up,TRUE
2-Methoxy-3-aminodibenzofuran,5834-17-3,-1.56820014532292,0.123289812996072,0.56414317137753,18.5449893439227,TOX21_RT_HEK293_GLO_16hr_viability,TRUE
Carbendazim,10605-21-7,0.484927277932425,0.872244729886006,2.35998960500079,0.513063484546253,ACEA_AR_antagonist_AUC_viability|ACEA_ER_AUC_viability|APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_NuclearSize_72h_up|BSK_3C_Proliferation_down|BSK_3C_SRB_down|BSK_4H_SRB_down|BSK_CASM3C_Proliferation_down|BSK_LPS_SRB_down|BSK_SAg_SRB_down|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_32hr_viability,TRUE
Cyclobendazole,31431-43-3,-0.670283879363101,0.262981781689985,1.35105325292239,32.1825509383463,TOX21_CASP3_CHO_viability|TOX21_PGC_ERR_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Fenbendazole,43210-67-9,-0.684255028559888,0.0867346928898545,0.960195179363987,64.8095296549718,TOX21_Aromatase_Inhibition_viability|TOX21_CAR_Antagonist_viability|TOX21_CASP3_CHO_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_FLO_32hr_ctrl_viability|TOX21_RT_HEPG2_FLO_40hr_ctrl_viability|TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_TR_LUC_GH3_Antagonist_viability,TRUE
Fluthiacet-methyl,117337-19-6,2.30678305156973,2.94760517347776,1.49643050034666,15.6165526480819,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn,TRUE
Hydrotropic aldehyde dimethyl acetal,90-87-9,0.646342891472258,1.30336807110678,1.45236824861132,31.45251680104,ACEA_ER_AUC_viability,TRUE
"Methyl 3,3-dimethylpent-4-enoate",63721-05-1,-0.19827560434369,0.0523319755757279,4.41331643169914,69.1860786993422,TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
"Methyl 3-amino-5,6-dichloropyrazine-2-carboxylate",1458-18-0,-0.333745215142663,0.788498512805501,1.09807425337065,84.2355128922939,TOX21_CASP3_CHO_viability|TOX21_PPARd_BLA_antagonist_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_GLO_24hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability,TRUE
Methyl carbamate,598-55-0,0.881619459291527,1.35046170735039,2.67820550910106,51.504838145126,TOX21_PR_BLA_Agonist_viability|TOX21_PR_BLA_Antagonist_viability,TRUE
Mycophenolate mofetil,128794-94-5,-0.65764077998368,-0.013761237309656,1.87037042294835,42.1053895951557,TOX21_CASP3_CHO_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PR_BLA_Agonist_viability|TOX21_PR_BLA_Antagonist_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_p53_BLA_p4_viability,TRUE
Thiophanate-methyl,23564-05-8,0.666446484713311,1.35122456854114,1.34562770193332,1.20065773963113,ACEA_AR_agonist_AUC_viability|ACEA_AR_antagonist_AUC_viability|APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_24h_up|BSK_SAg_PBMCCytotoxicity_up,TRUE
Zafirlukast,107753-78-6,0.705613718537898,1.01245733554686,4.65589137906249,71.2759562804783,TOX21_ERb_BLA_Antagonist_viability|TOX21_p53_BLA_p4_viability,TRUE
2-Methoxy-4-nitroaniline,97-52-9,0.0553078930093905,1.08862040000617,1.2064256154444,45.0753122314176,ACEA_AR_agonist_AUC_viability|ACEA_AR_antagonist_AUC_viability|NCCT_HEK293T_CellTiterGLO|TOX21_CAR_Agonist_viabillity,TRUE
"4'-Chloro-2',5'-dimethoxyacetoacetanilide",4433-79-8,0.205258743238582,1.27640031515098,0.845944566902169,76.9436950885644,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_p53_BLA_p4_viability,TRUE
Desmethoxyyangonin,15345-89-8,-1.54998839530084,-0.279067226270433,0.76089075560904,20.7631819781813,TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Dimethomorph,110488-70-5,0.450339313366456,1.39914210429198,1.42580910048106,1.50179513743099,APR_HepG2_CellLoss_72h_dn|BSK_SAg_PBMCCytotoxicity_up|BSK_SAg_Proliferation_down|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability,TRUE
Epirizole,18694-40-1,0.82448967266577,1.05874178462306,4.07357057089547,61.8780467157675,TOX21_PR_BLA_Agonist_viability,TRUE
Griseofulvin,126-07-8,0.979847899395551,1.34378506544639,4.64799893222802,40.0270453666375,BSK_3C_Proliferation_down|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,TRUE
Teniposide,29767-20-2,-0.718674337385031,0.0639884796648009,1.21922555748368,48.4712118868288,TOX21_AR_BLA_Antagonist_viability,TRUE
"1-(4-tert-Butylphenyl)-3-(4-methoxyphenyl)propane-1,3-dione",70356-09-1,3.85899893007056,4.03966393078661,5.28183381206824,100,TOX21_RT_HEK293_GLO_32hr_viability,TRUE
"2,2'-Dihydroxy-4,4'-dimethoxybenzophenone",131-54-4,-0.250994571227897,0.704991595502835,0.751400527648348,26.4774968909164,TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
"2,2'-Dihydroxy-4-methoxybenzophenone",131-53-3,0.20921168509019,0.650489291372776,2.17604280694441,26.4610559747028,TOX21_RT_HEK293_GLO_24hr_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability,TRUE
"2,4-Dimethoxyaniline",2735-04-08,1.29770950663186,1.52582722879978,4.18311431646202,36.0480702412522,TOX21_ERb_BLA_Antagonist_viability,TRUE
2-Hydroxy-4-methoxybenzophenone,131-57-7,-0.169025625292915,1.63215791338183,0.529786381537456,0.197945975684609,BSK_3C_SRB_down,TRUE
3-Hydroxy-2-naphthoic o-anisidide,135-62-6,0.728546631148159,0.834695145354896,1.22804656707152,8.71350134417754,TOX21_AR_BLA_Antagonist_viability|TOX21_RT_HEPG2_GLO_24hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability|TOX21_TR_RXR_BLA_Antagonist_Followup_viability,TRUE
"4,4'-Dimethoxyazoxybenzene",1562-94-3,0.614187253530752,2.41505770749624,0.529878485894473,79.189691496812,TOX21_RT_HEK293_GLO_40hr_viability,TRUE
"4,4'-Dimethoxydiphenylamine",101-70-2,0.133810489866625,1.20815205920976,0.894819525604261,67.8363013943623,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_32hr_viability,TRUE
4-Methoxy-2-methyl-N-phenylaniline,41317-15-1,11.8186762866266,11.9814751643998,5.86148088053225,-14667.0603837125,TOX21_RT_HEK293_FLO_32hr_viability,TRUE
4-Methoxyaniline,104-94-9,0.879622289824857,1.0604013446167,5.27850148645864,22.3462243401883,TOX21_ERR_viability,TRUE
6-Methoxy-2-benzothiazolamine,1747-60-0,-0.451451290202622,0.323458323820267,1.23142427474276,56.5999662804029,TOX21_RT_HEK293_GLO_32hr_viability,TRUE
Biochanin A,491-80-5,0.13192850695807,0.828149394127541,1.37060310459638,33.2947113317999,ACEA_AR_antagonist_AUC_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_MMP_viability,TRUE
C.I. Solvent Red 80,6358-53-8,0.494832289208661,1.00011230616106,2.01412231996251,1.54047758474193,BSK_3C_Proliferation_down|BSK_3C_Vis_down|BSK_hDFCGF_Proliferation_down|BSK_hDFCGF_SRB_down|TOX21_CAR_Agonist_viabillity|TOX21_CAR_Antagonist_viability|TOX21_CASP3_CHO_viability|TOX21_HRE_BLA_Agonist_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_24hr_viability,TRUE
Chlorotrianisene,569-57-3,0.806554669825931,1.58550439023991,1.27698258332482,53.6627136890334,TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability,TRUE
Difpas-pyrazole,151506-44-4,1.08961734144963,1.88168306677921,1.21456227367344,22.0805134333621,APR_HepG2_CellLoss_72h_dn|TOX21_RT_HEK293_GLO_32hr_viability,TRUE
Formononetin,485-72-3,-0.406719178288865,1.01559743340717,0.670907237947141,30.7644799788201,TOX21_RORg_LUC_CHO_Antagonist_viability,TRUE
Frentizole,26130-02-9,0.0933687766072012,0.569379795766502,2.0046647473091,41.5022093775756,TOX21_ERb_BLA_Antagonist_viability|TOX21_HRE_BLA_Agonist_viability|TOX21_MMP_viability|TOX21_RT_HEK293_FLO_08hr_viability|TOX21_RT_HEK293_FLO_24hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Methoxychlor,72-43-5,0.346525173645613,0.998017415475119,1.5632585712694,0.491228792638332,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_72h_up|BSK_KF3CT_SRB_down|BSK_SAg_Proliferation_down|BSK_hDFCGF_Proliferation_down|BSK_hDFCGF_SRB_down,TRUE
Methoxyfenozide,161050-58-4,0.168586258303151,0.810363061451703,1.48687597426055,4.94798169833441,TOX21_ERR_viability|TOX21_RT_HEPG2_GLO_24hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability,TRUE
Tepoxalin,103475-41-8,-3.08064455735572,-2.89403399037419,5.11355023927329,-16.8280399527349,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,TRUE
Azamethiphos,35575-96-3,1.00858602290748,1.4901588695708,2.16133862830913,2.5894050691402,ACEA_AR_antagonist_AUC_viability|APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_24h_up|APR_HepG2_MicrotubuleCSK_72h_up|BSK_hDFCGF_Proliferation_down|TOX21_ARE_BLA_agonist_viability|TOX21_CAR_Agonist_viabillity|TOX21_CAR_Antagonist_viability|TOX21_RT_HEK293_GLO_16hr_viability,TRUE
Brucine,357-57-3,0.928882380858259,1.3704024679117,2.07524074897937,30.8376162390171,TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Chlorbromuron,13360-45-7,0.555636511556712,1.48727626500768,3.78215857542179,56.8551230489847,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_24hr_viability,TRUE
Di(2-methoxyethyl) phthalate,117-82-8,-2.46627770512106,-1.80830953125166,1.45028672713391,6.04316138382985,TOX21_RT_HEPG2_FLO_08hr_viability,TRUE
Ethylene glycol dimethyl ether,110-71-4,-0.425470962236257,-0.138695051926364,3.53796217822594,66.7259323764882,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Famphur,52-85-7,0.845767992127227,1.92451211434529,0.884586520367092,0.423589571130598,BSK_hDFCGF_Proliferation_down,TRUE
Fluvoxamine,54739-18-3,0.399207295369056,0.650735980670631,3.74254938471792,23.3769462893542,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability,TRUE
Linuron,330-55-2,-0.29557506916401,0.882817876640237,0.809782944506732,100,ACEA_AR_antagonist_AUC_viability,TRUE
Prazosin,19216-56-9,0.766090167483108,0.949574436246136,5.2006775069733,91.0545283227509,TOX21_TR_LUC_GH3_Antagonist_viability,TRUE
Tetrachlorovinphos,961-11-5,2.88599928748336,3.08531719756491,4.78754021175969,-2087.09299051659,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,TRUE
Tolclofos-methyl,57018-04-9,1.01570432285453,1.34380137482111,2.82490313979314,0.446742985739598,BSK_3C_Proliferation_down|BSK_4H_SRB_down|BSK_CASM3C_Proliferation_down|BSK_SAg_Proliferation_down|BSK_SAg_SRB_down,TRUE
Z-Tetrachlorvinphos,22248-79-9,0.337415937186192,2.13266384244397,0.531538015805292,52.2491941469512,TOX21_RT_HEPG2_GLO_08hr_ctrl_viability,TRUE
1-Decyl-3-methylimidazolium hexafluorophosphate,362043-46-7,-0.826068250766831,0.423622582876847,1.12192078978341,51.9435590954642,TOX21_AR_BLA_Antagonist_viability|TOX21_ERR_viability|TOX21_ERb_BLA_Agonist_viability|TOX21_H2AX_HTRF_CHO_viability|TOX21_PGC_ERR_viability|TOX21_RT_HEK293_FLO_32hr_viability|TOX21_RT_HEK293_FLO_40hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_TRB_BLA_Antagonist_Followup_viability|TOX21_TR_LUC_GH3_Antagonist_viability|TOX21_TR_RXR_BLA_Antagonist_Followup_viability,TRUE
1-Dodecyl-3-methylimidazolium hexafluorophosphate,219947-93-0,0.291598334457263,1.19712415998609,1.03163159104573,98.6175166636068,TOX21_CAR_Agonist_viabillity|TOX21_ESRE_BLA_viability|TOX21_H2AX_HTRF_CHO_viability|TOX21_HSE_BLA_agonist_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PPARd_BLA_antagonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PR_BLA_Antagonist_viability|TOX21_PXR_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_FLO_40hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability,TRUE
1-Dodecyl-3-methylimidazolium tetrafluoroborate,244193-59-7,-0.240989308385254,0.793081296671892,1.2379432166333,75.7120894403469,TOX21_ARE_BLA_agonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CAR_Antagonist_viability|TOX21_ERR_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_GR_BLA_Antagonist_viability|TOX21_H2AX_HTRF_CHO_viability|TOX21_PGC_ERR_viability|TOX21_PR_BLA_Antagonist_viability|TOX21_PXR_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_FLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability,TRUE
1-Ethyl-3-methylimidazolium hexafluorophosphate,155371-19-0,-1.280888825861,0.174886319868983,0.643418578781972,55.4597848310808,TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_GLO_16hr_ctrl_viability,TRUE
1-Hexadecyl-3-methylimidazolium tetrafluoroborate,244193-64-4,0.241955607685545,1.22538640045948,0.915020063553919,100,TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CASP3_CHO_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_ERb_BLA_Agonist_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_GR_BLA_Antagonist_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PXR_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_FLO_40hr_ctrl_viability|TOX21_TR_LUC_GH3_Antagonist_viability|TOX21_VDR_BLA_Agonist_viability,TRUE
1-Hexyl-3-methylimidazolium hexafluorophosphate,304680-35-1,0.0893079109170394,1.32298174218921,0.809731102171647,67.1691308366564,TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_CAR_Agonist_viabillity|TOX21_PXR_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
1-Hexyl-3-methylimidazolium tetrafluoroborate,244193-50-8,0.738345347771155,1.12115338039118,2.13677432328639,27.6033189826052,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CAR_Antagonist_viability|TOX21_PXR_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability,TRUE
1-Hexylpyridinium hexafluorophosphate,797789-00-5,-0.0797500962167386,1.42986715382559,0.708865047355425,53.7628162308825,TOX21_CAR_Agonist_viabillity|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability,TRUE
1-Methyl-3-octadecylimidazolium hexafluorophosphate,219947-96-3,0.338051514660099,1.09920851952817,1.27937130658417,97.0383749767771,TOX21_ARE_BLA_agonist_viability|TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability|TOX21_CAR_Agonist_viabillity|TOX21_CAR_Antagonist_viability|TOX21_ERR_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_ESRE_BLA_viability|TOX21_GR_BLA_Antagonist_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PXR_viability|TOX21_RT_HEK293_FLO_16hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_FLO_24hr_viability|TOX21_RXR_BLA_Agonist_viability|TOX21_VDR_BLA_Agonist_viability,TRUE
1-Methyl-3-octylimidazolium tetrafluoroborate,244193-52-0,0.133224099873105,0.516037555174444,2.49325766830442,41.3168046472654,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CAR_Agonist_viabillity|TOX21_CAR_Antagonist_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_RT_HEK293_FLO_40hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_VDR_BLA_Agonist_viability,TRUE
3-Methyl-4-(methylthio)phenol,3120-74-9,1.12920749233948,1.30554963539372,6.00454155096494,94.9764627371418,ACEA_ER_AUC_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability,TRUE
4-Chlorophenyl methyl sulfone,98-57-7,-3.25307311635556,-3.09363693442716,5.98510637860037,100,TOX21_RT_HEPG2_FLO_16hr_ctrl_viability,TRUE
Aziprotryne,4658-28-0,2.09492266085106,2.22519224332573,7.32513677646026,-6813.6189751173,TOX21_RT_HEK293_GLO_24hr_viability,TRUE
