Name,CAS,Conc,Effecti,AC10µM,pi,Endpoint(s)
Chlorodifluoroacetic acid,76-04-0,0.384216842,0.000285079,13477.57037,0.000571369,Baseline
Perfluoro-2-methyl-3-oxahexanoic acid,13252-13-6,0.042856161,0.010323155,41.51459437,6.37E-05,Baseline
Difluoroacetic acid,381-73-7,0.012457275,3.10E-07,402399.7109,1.85E-05,Baseline
"2,2-bis(Trifluoromethyl)-2-hydroxyacetic acid",662-22-6,0.111958782,0.022446578,49.87788448,0.000166494,Baseline
"2-[(2-Methyl-1-benzothiophen-3-yl)methyl]-4,5-dihydro-1H-imidazole;oxalic acid",1021868-82-5,0.00564103,9.09E-06,6202.563553,8.39E-06,Baseline
Thiocyclam oxalate,31895-22-4,0,0,5562.502072,0,Baseline
"3,3,3-Trifluoro-2-(fluoromethoxy)propanoic acid",176255-04-2,0.389701177,0.000763657,5103.089146,0.000579524,Baseline
"3,3-Bis(trifluoromethyl)-2-propenoic acid",1763-28-6,0.182079923,0.005748098,316.7655343,0.000270771,Baseline
"3,4-Dihydroxycinnamic acid",331-39-5,0.001018519,7.04E-07,14477.13933,1.51E-06,Baseline
"3,3'-(p-Phenylene)diacrylic acid",16323-43-6,7.83E-05,6.46E-07,1212.637187,1.17E-07,Baseline
p-Hydroxycinnamic acid,7400-08-0,0.000626781,8.10E-07,7742.503592,9.32E-07,Baseline
Cinnamic acid,621-82-9,7.83E-05,4.47E-07,1754.139965,1.17E-07,Baseline
3-(2-cyanophenyl)prop-2-enoic acid,27510-48-1,0.000156695,2.88E-07,5443.490113,2.33E-07,Baseline
1-Fluorocyclopropanecarboxylic acid,137081-41-5,0.062678115,1.51E-06,415441.7556,9.32E-05,Baseline
Monocyclohexyl phthalate,7517-36-4,0.085555626,0.003607776,237.1423001,0.00012723,Baseline
"2,6-Dichlorobenzoic acid",50-30-6,0.007521374,2.85E-05,2635.399788,1.12E-05,Baseline
Pentafluorobenzoic acid,602-94-8,7.83E-05,6.01E-07,1303.73407,1.17E-07,Baseline
"2,3,4-Trifluorobenzoic acid",61079-72-9,0.000391738,1.37E-06,2854.527334,5.83E-07,Baseline
"2,3,5,6-Tetrafluorobenzoic acid",652-18-6,0.000156695,8.44E-07,1856.864967,2.33E-07,Baseline
3-Fluoroisonicotinic acid,393-53-3,0.007443026,4.25E-07,174925.5996,1.11E-05,Baseline
"3,5-Dichlorosalicylic acid",320-72-9,0.118069898,0.01345567,87.74732074,0.000175582,Baseline
4-Trifluoromethylsalicylic acid,328-90-5,0.032279229,0.002751109,117.3316945,4.80E-05,Baseline
4-Chlorosalicylic acid,5106-98-9,0,0,494.3430079,0,Baseline
Salicylic acid,69-72-7,7.83E-05,4.14E-07,1892.597967,1.17E-07,Baseline
2-Thiosalicylic acid,147-93-3,0.000156695,8.60E-07,1821.889295,2.33E-07,Baseline
3-Mercaptopicolinic acid,14623-54-2,0.002272082,3.17E-07,71642.67784,3.38E-06,Baseline
1-Naphthalenecarboxylic acid,86-55-5,7.83E-05,1.69E-06,464.0520493,1.17E-07,Baseline
1H-Indole-7-carboxylic acid,1670-83-3,0.003839035,6.61E-06,5809.288965,5.71E-06,Baseline
"3,4-Dihydro-2H-benzo-1,5-dioxepin-6-carboxylic acid",66410-67-1,7.83E-05,1.44E-07,5443.490113,1.17E-07,Baseline
"3,5-Dichlorobenzoic acid",51-36-5,0.016061267,0.001006362,159.5973486,2.39E-05,Baseline
"2,5-Dichlorobenzoic acid",50-79-3,0.019978649,0.000306803,651.1878212,2.97E-05,Baseline
"2,3,4,5-Tetrafluorobenzoic acid",1201-31-6,7.83E-05,4.73E-07,1657.76999,1.17E-07,Baseline
7-Chlorokynurenic acid,18000-24-3,0.018019958,0.00075988,237.1423001,2.68E-05,Baseline
4-Cyanobenzoic acid,619-65-8,0.000156695,1.50E-07,10412.76902,2.33E-07,Baseline
4-Nitrosobenzoic acid,619-68-1,0.002272082,6.50E-06,3497.150112,3.38E-06,Baseline
4-(Fluoromethyl)benzoic acid,118507-45-2,0.000626781,2.03E-06,3094.241549,9.32E-07,Baseline
"Benzoic acid, 4-chloro-3-nitro-",96-99-1,7.83E-05,4.14E-07,1892.597967,1.17E-07,Baseline
"3,4-Dichlorobenzoic acid",51-44-5,0.016766396,0.000612795,273.6051653,2.49E-05,Baseline
"2,4-Dichlorobenzoic acid",50-84-0,0.01794161,0.000210378,852.8283048,2.67E-05,Baseline
6-Chloronicotinic acid,5326-23-8,0.034472963,7.85E-06,43940.77121,5.13E-05,Baseline
"2-Thiophenecarboxylic acid, 5-chloro-",24065-33-6,0.000626781,5.36E-06,1169.806243,9.32E-07,Baseline
"Benzoic acid, 4-fluoro-",456-22-4,0.001018519,2.97E-06,3426.110641,1.51E-06,Baseline
4-Hydroxybenzoic acid,99-96-7,0.056958737,3.93E-05,14477.13933,8.47E-05,Baseline
4-Mercaptobenzoate,1074-36-8,0.000235043,1.77E-06,1327.701741,3.50E-07,Baseline
Trimellitic anhydride,552-30-7,0.001096867,7.95E-07,13802.06218,1.63E-06,Baseline
3-Cyanobenzoic acid,1877-72-1,0.000313391,2.50E-07,12553.41404,4.66E-07,Baseline
3-Chlorobenzoic acid,535-80-8,0.01363249,0.000186279,731.833703,2.03E-05,Baseline
"2,3-Dichlorobenzoic acid",50-45-3,0.018255001,0.000257955,707.6825798,2.71E-05,Baseline
Benzoic acid,65-85-0,1.485471315,0.002973957,4994.931497,0.002209043,Baseline
2-Nitrobenzoic acid,552-16-9,0.000705129,6.77E-07,10412.76902,1.05E-06,Baseline
2-Cyanobenzoic acid,3839-22-3,0.000156695,4.88E-08,32085.47607,2.33E-07,Baseline
2-Chlorobenzoic acid,118-91-2,0.017863263,4.90E-05,3644.214376,2.66E-05,Baseline
"Benzoic acid, 2-fluoro-",445-29-4,0.000626781,1.18E-06,5327.29876,9.32E-07,Baseline
"Benzoic acid, 2-iodo-",88-67-5,0,0,2854.527334,0,Baseline
N-Formylanthranilic acid,3342-77-6,0.001096867,9.38E-07,11698.54666,1.63E-06,Baseline
Picolinic acid,98-98-6,0.001175215,5.28E-08,222657.8116,1.75E-06,Baseline
Nicotinic acid,59-67-6,0.00133191,7.17E-08,185721.6305,1.98E-06,Baseline
2-Pyrrolecarboxylic acid,634-97-9,0.062913158,1.01E-05,62413.97833,9.36E-05,Baseline
2-Mercaptonicotinic acid,38521-46-9,0.00266382,4.49E-08,593043.7954,3.96E-06,Baseline
2-Furancarboxylic acid,88-14-2,0.017863263,1.59E-06,112638.6481,2.66E-05,Baseline
2-Thiophenecarboxylic acid,527-72-0,0.068945926,6.78E-05,10174.78441,0.000102529,Baseline
Isonicotinic acid,55-22-1,0.002428777,1.71E-07,142164.68,3.61E-06,Baseline
4-Pyrimidinecarboxylic acid,31462-59-6,0.018333349,9.87E-07,185721.6305,2.73E-05,Baseline
"4H-Furo[3,2-b]pyrrole-5-carboxylic acid",67268-37-5,0.001880343,1.68E-06,11164.34621,2.80E-06,Baseline
"4H-thieno[3,2-b]pyrrole-5-carboxylic acid",39793-31-2,0,0,422.5343004,0,Baseline
Indole-5-carboxylic acid,1670-81-1,7.83E-05,2.86E-07,2742.515025,1.17E-07,Baseline
Quinoline-3-carboxylic acid,6480-68-8,0,0,2797.893961,0,Baseline
Indole-2-carboxylic acid,1477-50-5,0,0,2341.160271,0,Baseline
2-Benzofurancarboxylic acid,496-41-3,0.000156695,8.93E-07,1754.139965,2.33E-07,Baseline
Coumarin-3-carboxylic acid,531-81-7,7.83E-05,8.44E-08,9281.103655,1.17E-07,Baseline
Thionaphthene-2-carboxylic acid,6314-28-9,0.076153909,0.002703748,281.660538,0.000113248,Baseline
1-Cyclohexenecarboxylic acid,636-82-8,0.061972986,9.99E-05,6202.563553,9.22E-05,Baseline
1H-Imidazole-4-carboxylic acid,1072-84-0,0.074665304,3.90E-06,191387.5207,0.000111035,Baseline
Thiazole-5-carboxylic acid,14527-41-4,0.01762822,2.53E-06,69684.57443,2.62E-05,Baseline
6-Mercapto-3-pyridinecarboxylic acid,17624-07-6,0.003760687,6.34E-08,593043.7954,5.59E-06,Baseline
Indole-3-carboxylic acid,771-50-6,7.83E-05,3.14E-07,2497.874464,1.17E-07,Baseline
3-Furoic acid,488-93-7,0.052336226,1.36E-05,38502.85672,7.78E-05,Baseline
3-Thiophenecarboxylic acid,88-13-1,0.03290601,2.75E-05,11976.15933,4.89E-05,Baseline
5-Chloro-benzo[b]thiophene-3-carboxylic acid,16361-24-3,0.027108285,0.004110103,65.95524888,4.03E-05,Baseline
5-iodopyridine-2-carboxylic Acid,32046-43-8,0.000235043,6.78E-08,34680.31006,3.50E-07,Baseline
4-Hydroxy-2-quinolinecarboxylic acid,492-27-3,0.018411696,0.000243242,756.930403,2.74E-05,Baseline
"Quinaldic acid, 8-hydroxy-",1571-30-8,7.83E-05,2.58E-07,3032.270104,1.17E-07,Baseline
Quinazoline-2-carboxylic acid,568630-14-8,7.83E-05,4.92E-08,15938.89034,1.17E-07,Baseline
Quinoxaline-2-carboxylic acid,879-65-2,7.83E-05,9.67E-08,8098.796141,1.17E-07,Baseline
Thialysine ketimine,68006-11-1,0.22971529,2.19E-06,1047355.53,0.000341609,Baseline
3-Pyridazinecarboxylic acid,2164-61-6,0.018725087,1.36E-07,1379882.022,2.78E-05,Baseline
Indazole-3-carboxylic acid,4498-67-3,0.000391738,4.13E-07,9496.10181,5.83E-07,Baseline
3-Fluorocyclobutane-1-carboxylic acid,122665-96-7,0.034002877,9.00E-07,377617.0109,5.06E-05,Baseline
Cyclopropane carboxylic acid,1759-53-1,0.10138185,1.60E-06,633329.3964,0.000150765,Baseline
Hexahydro-1H-pyrrolizine-2-carboxylic acid,342411-93-2,0.002272082,5.90E-07,38502.85672,3.38E-06,Baseline
Cyclobutanecarboxylic acid,3721-95-7,0.408818002,3.74E-05,109442.0991,0.000607953,Baseline
Cyclohexanecarboxylic acid,98-89-5,0.320990294,0.00049527,6481.11979,0.000477344,Baseline
DL-Proline,609-36-9,0.019821954,3.09E-08,6417828.884,2.95E-05,Baseline
4-Piperidinecarboxylic acid,498-94-2,0.013397447,1.24E-07,1083772.259,1.99E-05,Baseline
Piperazine-2-carboxylic acid,2762-32-5,0.022172383,1.64E-08,13553063.33,3.30E-05,Baseline
2(2H-Perfluoro-2-propyl)acetic acid,17327-33-2,0.258860613,0.000836588,3094.241549,0.000384951,Baseline
"3,3,3-Trifluoropropionic acid",2516-99-6,0.020370387,5.15E-06,39528.76624,3.03E-05,Baseline
"3,3-Bis(trifluoromethyl)-3-hydroxypropionic acid",1547-36-0,0.120420328,0.002554419,471.4195544,0.000179077,Baseline
Diethylcarbamazine citrate,1642-54-2,0.000391738,1.09E-06,3608.551446,5.83E-07,Baseline
Nicametate citrate,1641-74-3,0.001410258,1.67E-06,8430.86769,2.10E-06,Baseline
"Caffeine, citrated",69-22-7,0.001566953,2.58E-07,60711.60086,2.33E-06,Baseline
3-Butenoic acid,625-38-7,0.040349036,2.68E-06,150789.2779,6.00E-05,Baseline
Malonic semialdehyde,926-61-4,0.085320583,5.57E-07,1532284.385,0.00012688,Baseline
[4-Fluoro-2-(trifluoromethyl)phenyl]acetic acid,195447-80-4,0,0,2004.523852,0,Baseline
(Pentafluorophenyl)acetic acid,653-21-4,7.83E-05,3.55E-07,2207.994055,1.17E-07,Baseline
2-Thiopheneacetic acid,1918-77-0,0.020056997,7.67E-06,26146.59086,2.98E-05,Baseline
3-Thiopheneacetic acid,6964-21-2,0.029066976,1.11E-05,26146.59086,4.32E-05,Baseline
Cyclopropaneacetic acid,5239-82-7,0.054686655,4.45E-06,122850.1769,8.13E-05,Baseline
Cyclohexaneacetic acid,5292-21-7,0.091666743,0.000431587,2123.944479,0.000136318,Baseline
2-cycloheptylacetic acid,4401-20-1,0.007834764,0.000101771,769.8461481,1.17E-05,Baseline
"Propanoic acid, 3-bromo-",590-92-1,0.003917382,5.94E-07,65940.49846,5.83E-06,Baseline
Florantyrone,519-95-9,0.012613971,0.001186592,106.3041714,1.88E-05,Baseline
"4,4-bis(Trifluoromethyl)-4-fluoropropanoic acid",243139-62-0,0.1845087,0.00133979,1377.146778,0.000274383,Baseline
"5-Bromo-4,4,5,5-tetrafluoropentanoic acid",234443-22-2,0.000313391,2.28E-06,1377.146778,4.66E-07,Baseline
6:3 Fluorotelomer carboxylic acid,27854-30-4,0.136246552,0.032492692,41.93144526,0.000202612,Baseline
3-(Perfluorobutyl)propanoic acid,80705-13-1,0.137265071,0.003563074,385.2434331,0.000204127,Baseline
3:3 Fluorotelomer carboxylic acid,356-02-5,0.133582732,0.000506878,2635.399788,0.000198651,Baseline
Cifenline succinate,100678-32-8,0.003368949,0.000182234,184.8695192,5.01E-06,Baseline
Doxylamine succinate,562-10-7,0.000548434,5.12E-06,1070.465196,8.16E-07,Baseline
4-Pentenoic acid,591-80-0,0.001253562,2.93E-07,42789.57394,1.86E-06,Baseline
"Hexa-4,5-dienoic Acid",72038-67-6,0.037920259,1.69E-05,22482.70789,5.64E-05,Baseline
Succinic semialdehyde,692-29-5,0.088376142,9.03E-07,978390.5849,0.000131424,Baseline
Hydrocinnamic acid,501-52-0,0,0,4042.992388,0,Baseline
2-Furanpropionic acid,935-13-7,0.016531353,3.97E-06,41671.17044,2.46E-05,Baseline
Cyclopentanepropanoic acid,140-77-2,0.140555672,0.000612231,2295.7954,0.00020902,Baseline
Cyclohexanepropionic acid,701-97-3,0.011673799,0.000144098,810.1273549,1.74E-05,Baseline
4-Bromobutyric acid,2623-87-2,0.020448735,5.04E-06,40584.55792,3.04E-05,Baseline
5-Hexenoic acid,1577-22-6,0.116424598,6.96E-05,16729.98633,0.000173135,Baseline
7-Oxohept-5-enoic acid,922508-90-5,0.043012856,5.75E-07,747454.9097,6.40E-05,Baseline
"12-Oxododeca-5,8,10-trienoic acid",99160-39-1,0.002898863,3.42E-06,8473.30595,4.31E-06,Baseline
4-Phenylbutyric acid,1821-12-1,0.000156695,9.10E-07,1721.332418,2.33E-07,Baseline
Cyclohexanebutanoic acid,4441-63-8,0.001253562,3.62E-05,346.4498005,1.86E-06,Baseline
Hept-6-enoic acid,1119-60-4,0.025071246,5.47E-05,4587.077019,3.73E-05,Baseline
"Hexanoic acid, 6-oxo-",928-81-4,0.056880389,2.80E-06,203286.8965,8.46E-05,Baseline
5-Phenylvaleric acid,2270-20-4,7.83E-05,7.59E-07,1032.84986,1.17E-07,Baseline
(+-)-Lipoic acid,1077-28-7,0.000235043,1.56E-06,1510.122832,3.50E-07,Baseline
9-Decenoic acid,14436-32-9,0.000313391,1.03E-05,303.0361018,4.66E-07,Baseline
9-Oxononanoic acid,2553-17-5,0.016217962,1.23E-05,13161.45295,2.41E-05,Baseline
10-Undecynoic acid,2777-65-3,0.002037039,4.19E-05,486.5622425,3.03E-06,Baseline
10-Undecenoic acid,112-38-9,0,0,145.6341924,0,Baseline
9-Cyclopropylnonanoic acid,5617-97-0,0,0,95.34417173,0,Baseline
11-Dodecynoic acid,16900-60-0,0.000470086,2.13E-05,221.0559564,6.99E-07,Baseline
11-Formylundecanoic acid,3956-80-7,0.003839035,6.72E-05,571.1931123,5.71E-06,Baseline
11-Mercaptoundecanoic acid,71310-21-9,7.83E-05,4.97E-06,157.5087342,1.17E-07,Baseline
1-Carboxyheptylimidazole,68887-68-3,0.001880343,2.37E-06,7918.433942,2.80E-06,Baseline
"Octanoic acid, 8-mercapto-",74328-61-3,0.000470086,2.30E-06,2043.47147,6.99E-07,Baseline
1-(7-Carboxyheptyl)imidazole,68887-67-2,0.00532764,1.28E-06,41671.17044,7.92E-06,Baseline
4-Chlorobutyric acid,627-00-9,0.54451612,5.74E-05,94866.83776,0.000809749,Baseline
3-Chloropropanoic acid,107-94-8,0.019900301,8.94E-07,222657.8116,2.96E-05,Baseline
4-Mercaptobutyric acid,13095-73-3,0.043326247,4.44E-06,97604.38132,6.44E-05,Baseline
2-Carboxyethyl acrylate,24615-84-7,0.000313391,2.48E-08,126473.2213,4.66E-07,Baseline
3-Mercaptopropanoic acid,107-96-0,0.000235043,1.12E-08,209533.8414,3.50E-07,Baseline
Iodoacetic acid,64-69-7,0.007443026,5.24E-07,142164.68,1.11E-05,Baseline
"1,2,4-Triazole-1-acetic acid",28711-29-7,0.307279457,3.21E-08,95872164.19,0.000456955,Baseline
pyrrolidin-1-ylacetic acid,37386-15-5,0.014651009,1.83E-07,799112.8565,2.18E-05,Baseline
Piperazin-1-yl-acetic acid,37478-58-3,0.011360408,1.35E-08,8419545.878,1.69E-05,Baseline
N-Phenylglycine,103-01-5,0.004857554,2.78E-07,174925.5996,7.22E-06,Baseline
"Acetic acid, 2-(prop-2-ynylamino)-",58160-95-5,0.012457275,1.00E-07,1243565.656,1.85E-05,Baseline
N-Allylglycine,3182-77-2,0.023974379,5.59E-07,428939.151,3.57E-05,Baseline
N-(3-Oxo-3-phenylpropyl)glycine,56613-60-6,0.011517104,2.69E-06,42789.57394,1.71E-05,Baseline
Glycine chloramine,35065-59-9,0.1246511,3.99E-06,312621.2319,0.000185369,Baseline
Phenoxyacetic acid,122-59-8,0,0,16329.17706,0,Baseline
2-(pyridin-2-yloxy)acetic acid,58530-50-0,0.002742168,1.77E-07,155312.2232,4.08E-06,Baseline
2-(Carboxymethylthio)benzothiazole,6295-57-4,0.000235043,2.44E-06,962.8062514,3.50E-07,Baseline
alpha-Hydroxybenzeneacetonitrile,532-28-5,0,0,5808.03771,0,Baseline
2H-Perfluoro-2-propanol,920-66-1,0.029693757,0.000395174,751.4100311,4.42E-05,Baseline
Perfluoropinacol,918-21-8,0.052492921,0.013287419,39.5057306,7.81E-05,Baseline
1'-Hydroxysafrole,5208-87-7,0.000156695,1.34E-06,1169.598515,2.33E-07,Baseline
2-Hydroxy-3-phenylprop-2-enal,82140-91-8,7.83E-05,9.67E-07,809.9905198,1.17E-07,Baseline
Nuarimol,63284-71-9,0,0,289.951329,0,Baseline
"1,3-Dichloro-2-propanol",96-23-1,0.000783476,9.25E-07,8471.405432,1.17E-06,Baseline
Dichlorobenzyl alcohol,12041-76-8,0,0,1011.054213,0,Baseline
Chlorocarbonic acid,463-73-0,0.457471889,1.61E-05,284734.3021,0.000680306,Baseline
"Methanol, dichloro-",35911-93-4,0.029615409,3.05E-05,9709.906297,4.40E-05,Baseline
Fluconazole,86386-73-4,0.002350429,1.92E-06,12258.18915,3.50E-06,Baseline
(Perfluoro-3-methylbutyl)-2-hydroxypropyl acrylate,16083-76-4,0.041289208,0.011193015,36.88837056,6.14E-05,Baseline
Perfluoro-1-propanol,53520-89-1,0.025854722,0.000184362,1402.392335,3.84E-05,Baseline
"3H,3H-Perfluoropropanol",28302-70-7,0.010106846,5.55E-05,1821.546728,1.50E-05,Baseline
"Methanol, trifluoro-",1493-11-4,0.020840473,1.74E-05,11973.37538,3.10E-05,Baseline
Dichloralurea,116-52-9,0.016374657,0.010601993,15.44488556,2.44E-05,Baseline
"3H-Perfluoro-2,2,4,4-tetrahydroxypentane",77953-71-0,0.027656718,0.005526515,50.04368997,4.11E-05,Baseline
"3H,3H-Perfluoropentane-2,2,4,4-tetraol",66922-83-6,0.031652448,0.001797848,176.0574436,4.71E-05,Baseline
Chloral hydrate,302-17-0,0.004544163,1.94E-05,2340.706213,6.76E-06,Baseline
"1H-Perfluoro-1,1-propanediol",422-63-9,0.012849013,0.000105978,1212.420825,1.91E-05,Baseline
Phenylmethanediol,4403-72-9,0.045990067,2.05E-05,22477.1475,6.84E-05,Baseline
"1,1-Ethanediol, 2-chloro-",15873-56-0,0.105534275,3.38E-06,312524.5002,0.00015694,Baseline
Begacestat,769169-27-9,0.013240752,0.001693914,78.16659548,1.97E-05,Baseline
Chloralose,15879-93-3,0.012613971,3.84E-05,3288.149,1.88E-05,Baseline
(+)-Corey lactone,76704-05-7,0.099501507,7.21E-07,1379406.721,0.000147969,Baseline
Trifluridine,70-00-8,0.025776375,1.08E-06,237710.6102,3.83E-05,Baseline
"1,4-Anhydroribitol",39999-42-3,0.42683796,1.03E-05,415310.422,0.00063475,Baseline
"(2E)-2,3-Dibromo-2-butene-1,4-diol",21285-46-1,0.000626781,5.76E-06,1088.995555,9.32E-07,Baseline
1-Ethynylcyclohexanol,78-27-3,0,0,1626.682124,0,Baseline
Cyclohexanone cyanohydrin,931-97-5,0.000235043,1.16E-07,20349.2921,3.50E-07,Baseline
4-Phenylpiperidin-4-ol,40807-61-2,0.004935902,1.89E-06,26146.59086,7.34E-06,Baseline
Ninhydrin,485-47-2,0.003917382,4.44E-06,8820.984952,5.83E-06,Baseline
"Cyclopentane-1,1-diol",108653-06-1,0.117991551,9.89E-06,119304.9639,0.000175465,Baseline
2-Bromophenol,95-56-7,0,0,313.8564726,0,Baseline
"1,3-dihydro-1-(2-hydroxy-5-(trifluoromethyl)phenyl)-5-(trifluoromethyl)-2H-Benzimidazol-2-one",153587-01-0,0.013710838,0.004925443,27.83675784,2.04E-05,Baseline
2-Hydroxybenzonitrile,611-20-1,7.83E-05,2.45E-07,3191.558864,1.17E-07,Baseline
Thiosalicylic acid,7283-41-2,7.83E-05,2.91E-07,2688.360159,1.17E-07,Baseline
"2,2'-Azobisphenol",2050-14-8,0,0,469.7216142,0,Baseline
6-Hydroxychlorzoxazone,1750-45-4,0.043247899,0.000293963,1471.202641,6.43E-05,Baseline
1-(1-Pyrrolidinylmethyl)-2-naphthol,75098-56-5,0,0,418.8411812,0,Baseline
2-Fluorophenol,367-12-4,0,0,1077.208856,0,Baseline
2-Iodophenol,533-58-4,0,0,241.8106151,0,Baseline
C.I. Pigment Orange 5,3468-63-1,0.036196611,0.013981711,25.88854166,5.38E-05,Baseline
3-Chlorocatechol,4018-65-9,0,0,1023.294901,0,Baseline
"Benzaldehyde, 3,4-dihydroxy-",139-85-5,0.001488605,2.61E-06,5701.764811,2.21E-06,Baseline
2-Hydroxychavicol,1126-61-0,0,0,744.1371041,0,Baseline
"3,4-Dihydroxyphenylacetaldehyde",5707-55-1,0.000626781,4.39E-07,14263.66667,9.32E-07,Baseline
4-Chlorocatechol,2138-22-9,0,0,516.8038568,0,Baseline
"5,6-Dihydroxyindole",3131-52-0,0.000235043,1.37E-07,17211.46599,3.50E-07,Baseline
"Indole-2,3-diol",5638-85-7,0.002272082,1.41E-05,1608.185363,3.38E-06,Baseline
"2,3-Quinoxalinedione, 1,4-dihydro-",15804-19-0,0,0,243.923059,0,Baseline
Pyridin-3-ol 1-oxide,6602-28-4,0.001175215,1.94E-09,6055733.943,1.75E-06,Baseline
Naphthazarin,475-38-7,0.159359106,0.002337213,681.833851,0.000236983,Baseline
"1,4-Naphthalenediol",571-60-8,0.081559897,0.001052651,774.8047541,0.000121288,Baseline
"1,3-Isoquinolinediol",86-94-2,0.000156695,1.02E-09,1532284.385,2.33E-07,Baseline
"1,6-Naphthyridin-8-ol",17057-00-0,0.000313391,7.18E-07,4367.199254,4.66E-07,Baseline
"1,3-Benzodioxol-4-ol",69393-72-2,0.001096867,3.52E-06,3118.087899,1.63E-06,Baseline
"2H-1-Benzopyran-2-one, 4-hydroxy-",1076-38-6,7.83E-05,8.98E-08,8725.875855,1.17E-07,Baseline
"1,4-Benzenediol, 2-bromo-",583-69-7,0.028988628,0.000452805,640.2006442,4.31E-05,Baseline
"Benzaldehyde, 2,5-dihydroxy-",1194-98-5,0.442899227,0.001268946,3490.293164,0.000658635,Baseline
"3,4,5-Trihydroxybenzaldehyde",13677-79-7,0.252592802,0.000212155,11906.05357,0.000375631,Baseline
3-Chlorophenol,108-43-0,0.019586911,0.000575889,340.1162217,2.91E-05,Baseline
"2,3-Pyridinediol, 5-chloro-",53233-89-9,0.033219401,5.58E-07,595529.375,4.94E-05,Baseline
"Hydroquinone, iodo-",23030-43-5,0.022250731,0.000347559,640.2006442,3.31E-05,Baseline
Purpurin,81-54-9,0.019430216,0.001799811,107.9569664,2.89E-05,Baseline
"1,3,5-Trihydroxybenzene",108-73-6,0.001018519,2.73E-07,37281.74413,1.51E-06,Baseline
Resorcinol,108-46-3,0.160691016,0.000299183,5370.990191,0.000238963,Baseline
Tyrphostin 8,3785-90-8,0.000156695,1.55E-06,1010.733586,2.33E-07,Baseline
4-Ethenyl-phenol,2628-17-3,0.000548434,1.13E-05,486.4859127,8.16E-07,Baseline
4-Hydroxybenzonitrile,767-00-0,0.000861824,6.32E-06,1363.913832,1.28E-06,Baseline
2-Bromo-4-hydroxyacetophenone,2491-38-5,0,0,783.732321,0,Baseline
Didemethylfenflumizole,91401-22-8,0.009950151,0.006001553,16.57929376,1.48E-05,Baseline
"2,6-Dichloroindophenol",956-48-9,0,0,731.7118472,0,Baseline
"2,5-Cyclohexadien-1-one, 4-[(4-hydroxyphenyl)imino]-",500-85-6,7.83E-05,5.48E-07,1428.42237,1.17E-07,Baseline
4-Nitrosophenol,104-91-6,0.000313391,3.86E-07,8114.715295,4.66E-07,Baseline
"4-(1H-1,2,4-Triazol-1-yl)phenol",68337-15-5,0.062286376,6.15E-05,10121.16698,9.26E-05,Baseline
p-Hydroxybenzaldehyde,123-08-0,0.003055558,1.29E-05,2363.064308,4.54E-06,Baseline
4-Hydroxybenzylcyanide,14191-95-8,0.000235043,3.05E-07,7702.850935,3.50E-07,Baseline
Chavicol,501-92-8,7.83E-05,2.70E-06,289.951329,1.17E-07,Baseline
4-Hydroxyphenylacetaldehyde,7339-87-9,0.000783476,2.09E-06,3749.619584,1.17E-06,Baseline
4-Chlororesorcinol,95-88-5,0,0,1210.551426,0,Baseline
4-Chlorophenol,106-48-9,0.014259271,0.00044103,323.317206,2.12E-05,Baseline
"Phenol, 4-[(1H-purin-6-ylamino)methyl]-",80054-30-4,7.83E-05,8.37E-07,935.9677048,1.17E-07,Baseline
"2,2,2-trifluoro-N-(4-hydroxyphenyl)acetamide",2709-93-5,7.83E-05,4.91E-07,1596.545118,1.17E-07,Baseline
"1,2,4-Benzenetriol",533-73-3,0.00430912,1.17E-06,36900.87102,6.41E-06,Baseline
"1,4-Dihydroxyanthracene-9,10-dione",81-64-1,0.00532764,0.001810865,29.42042023,7.92E-06,Baseline
"1,4,5-Trihydroxynaphthalene",481-40-3,0.014651009,6.78E-06,21621.46484,2.18E-05,Baseline
"Cyclohexa-1,3-diene-1,4-diol",63791-48-0,0.002272082,2.51E-06,9069.418498,3.38E-06,Baseline
Umbelliferone,93-35-6,0,0,1611.081929,0,Baseline
7-Quinolinol,580-20-1,0,0,668.3149098,0,Baseline
6-Hydroxyflavone,6665-83-4,0.019116825,0.003070274,62.2642285,2.84E-05,Baseline
3-Nitrophenol,554-84-7,0,0,736.4923153,0,Baseline
"Benzaldehyde, 3-hydroxy-",100-83-4,0.001880343,7.61E-06,2472.215403,2.80E-06,Baseline
"2,3-Dihydroxybenzaldehyde",24677-78-9,0.000548434,2.43E-06,2261.365351,8.16E-07,Baseline
Pyrogallol,87-66-1,0,0,14058.16118,0,Baseline
Phenol,108-95-2,0.525634338,0.004414159,1190.79168,0.00078167,Baseline
Fenadiazole,1008-65-7,0.000626781,4.81E-06,1303.499225,9.32E-07,Baseline
2-Hydroxyphenylacetaldehyde,7451-95-8,0.001018519,2.74E-06,3719.561859,1.51E-06,Baseline
2-Chlorophenol,95-57-8,0.017784915,0.000289907,613.4701427,2.64E-05,Baseline
Tropolone,533-75-5,7.83E-05,4.60E-08,17022.69456,1.17E-07,Baseline
"1,5-Dihydroxynaphthalene",83-56-7,0.069416012,0.001018078,681.833851,0.000103228,Baseline
Juglone,481-39-0,0.000156695,1.89E-06,829.4433511,2.33E-07,Baseline
3-Hydroxyphthalic anhydride,37418-88-5,0.000156695,2.88E-07,5442.326,2.33E-07,Baseline
"1,8-Dihydroxynaphthalene",569-42-6,7.83E-05,2.89E-07,2714.597162,1.17E-07,Baseline
